rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl,title
3.5,"+
In ""The Martian"", botanist astronaut Mark Watney, played by Matt Damon, is presumed dead after a sandstorm on Mars forces the mission to be cancelled and the crew must return to earth, without him or his body. Being alive but wounded he quickly takes care of himself and makes an inventory of what he has food wise and what he has to do to stay alive until the next space mission arrives on Mars four years in the future. Regarding the former he knows there is only a month's supply but being a botanist he starts working on rationing and possibly growing food with what he has on hand.

Though director Ridley Scott has had success with sci-fi pictures such as ""Alien"", and this is very much a picture in that genre, it is more a picture of a man's will to survive in spite of all the odds against him. We follow Mark through a series of video diaries explaining how he grows potatoes using human waste, exploring ways to get in touch with his crew on the way back to earth or the people at NASA monitoring the mission along with fighting the elements. Drew Goddard, who wrote the screenplay based on the book by Andy Weir, has a lot of technical talk to relay to the audience and, truthfully, though I didn't understand 80-90% of what was being said and/or explained I was able to follow and be intrigued what was going on in the film.

With a strong supporting cast of Jessica Chastain, Kristen Wiig, Jeff Daniels, Sean Bean, Chiwetel Ejiofor, Mackenzie Davis, Kate Mara, Sebastian Stan and a memorable cameo by Donald Glover, strong direction by Scott and many outstanding jobs by the various production personal who will certainly win awards,  ""The Martian"" belongs to Matt Damon.

Damon, as Watney, shows the man's humor, determination to survive, resourcefulness, not to forget his drawing the audience in wondering if he will make it back to earth. He can depreciate himself while at the same time listing his accomplishments as the first person to do many things in space always keeping the viewers on his side and hoping he will succeed. It is this element of doubt that adds a surprising suspense to the story before the end. 

One quibble is that at 2 hours and 20 minutes ""The Martian"" is about 20 minutes too long. Oh yes a warning---no, not a spoiler--hope you like disco music along with Abba and Gloria Gaynor!

By the way though I saw it in 3D it really isn't a necessity to appreciating and enjoying this film.",Martin G,False,False,False,False,3.5,"Oct 02, 2015",Martin G,/user/id/921106670,RT,921106670,,The Martian
5.0,Another perfect 10 out of 10 Matt Damon Space Movie!! Simply Amazing!!! Definitely one of his best movies!,Ugochukwu O,False,False,False,False,5.0,"Oct 02, 2015",Ugochukwu O,/user/id/947022918,RT,947022918,,The Martian
5.0,Brilliant adaptation of book. Only a few issues left out that do not alter the basic book timeline. I saw in 3D but not necessary. Very little gained with the movie in 3D.,Nathaniel L,False,False,False,False,5.0,"Oct 02, 2015",Nathaniel L,/user/id/906380099,RT,906380099,https://graph.facebook.com/v3.3/1010841330/picture,The Martian
5.0,Best movie I've seen so far this year...,Christian A,False,False,False,False,5.0,"Oct 02, 2015",Christian A,/user/id/859335363,RT,859335363,,The Martian
4.0,"Best movie in a long time. Intelligent, witty, touch of humor, great acting and directing. It's been a long summer.",Roberta Z,False,False,False,False,4.0,"Oct 02, 2015",Roberta Z,/user/id/853284588,RT,853284588,https://graph.facebook.com/v3.3/1342800446/picture,The Martian
5.0,"Tense, intelligent, funny, and all out absorbing. Excellent, excellent film.",Jelane J,False,False,False,False,5.0,"Oct 02, 2015",Jelane J,/user/id/917588887,RT,917588887,,The Martian
5.0,Movie making at its best. No sex. No drugs. Just great acting and storytelling. Return to being a proud world citizen without guilt.,Nancy H,False,False,False,False,5.0,"Oct 02, 2015",Nancy H,/user/id/971776551,RT,971776551,,The Martian
5.0,"From the opening scene to the final act, The Martian immerses audiences in its captivating story with an excellent blend of action, special effects and humor.",Bobby L,False,False,False,False,5.0,"Oct 02, 2015",Bobby L,/user/id/791138450,RT,791138450,https://graph.facebook.com/v3.3/724969881/picture,The Martian
4.5,"Really Good movie, entertaining, funny, I highly Recommend it, it is really good!",Kevin L,False,False,False,False,4.5,"Oct 02, 2015",Kevin L,/user/id/966001419,RT,966001419,,The Martian
4.5,"This is a great movie worh taking time to go see. The ad campaign failed to convey how funny this is, and Matt Damon carries this movie with wit and charm. The rest of the cast is great as well. Overall a fun time at the movies.",Megan F,False,False,False,False,4.5,"Oct 02, 2015",Megan F,/user/id/783524148,RT,783524148,https://graph.facebook.com/v3.3/13941973/picture,The Martian
5.0,"An excellent comeback for Ridley Scott,the Martian mixes intense sci fi action and really good comedy with relatable characters.",Logan  T,False,False,False,False,5.0,"Oct 02, 2015",Logan  T,/user/id/971551205,RT,971551205,,The Martian
4.5,"Funny, smart, and tense...pretty close to a perfect sci-fi movie...Glad to see Ridley Scott back to form & Matt Damon was awesome.",Chris M,False,False,False,False,4.5,"Oct 02, 2015",Chris M,/user/id/934012423,RT,934012423,https://graph.facebook.com/v3.3/100003389420819/picture,The Martian
2.0,"O número de gambiarras torna ""The Martian"" no ""Armageddon"" de nossos tempos. Em 1998, ""Armageddon"" era ""ok"", até bacana à sua maneira e dentro dos próprios desarranjos. Mas à medida que as exigências intelectuais para roteiros do gênero no presente são outras, ""The Martian"" não faz bem ao emular aquela velha receita. Aquela receita dos ""caubóis do espaço operando brilhantemente improviso atrás de improviso"". Isso funcionou muito bem em 1990 com ""Total Recall""; hoje é um raciocínio bastante manjado. A primeira parte do filme, Matt Damon utilizando seus conhecimentos em botânica para se virar no planeta vermelho, é de fato estimulante e traz a esperança de um filme promissor. Depois, quando toda a atenção se concentra nos desimportantes e burocráticos procedimentos da NASA, a agulha vai de 100 a 20 rapidinho. E até o final fica oscilando ali, ora um pouco pra cima, ora um pouco pra baixo. Ridley Scott imprime uma direção bela e fina, mas não salva o filme. Indo à contramão de tudo o que tem se falado sobre ""The Martian"" e seus recentes trabalhos em geral, acho que o veterano se notabiliza em ""Exodus"".

Obs.: quando for para Marte, para todos os efeitos, certifique-se de ao menos levar em seu kit de sobrevivência alguns bons metros de plástico e silver tape.",Diogo B,False,False,False,False,2.0,"Oct 02, 2015",Diogo B,/user/id/969875881,RT,969875881,https://graph.facebook.com/v3.3/100002325415296/picture,The Martian
5.0,Breathtaking scenes with edge of your seat tension. Excellent 3D.,Dave S,False,False,False,False,5.0,"Oct 02, 2015",Dave S,/user/id/919167981,RT,919167981,https://graph.facebook.com/v3.3/100000267064361/picture,The Martian
4.0,It's good. But a bit rushed based on the source material.,Christopher E,False,False,False,False,4.0,"Oct 02, 2015",Christopher E,/user/id/905918011,RT,905918011,https://graph.facebook.com/v3.3/100000715042032/picture,The Martian
5.0,"Beautifully made, relentlessly positive and triumphant. U..S..A..! (in a good way). The Martian reminds us all never to give up, and to retain our sense of humour in the process.",Andy W,False,False,False,False,5.0,"Oct 02, 2015",Andy W,/user/id/971775800,RT,971775800,,The Martian
4.5,"Ridley Scott has made some of the most enduring classics of all time in his 40-year career (Alien, Gladiator, Blade Runner). On the other hand, he has also managed to totally wet the bed in many of his productions, especially in recent years (The Counselor, Robin Hood). This big-hit-or-big-miss track record keeps him surprisingly vital for a 77-year-old man, with his successes often directly relating to their source material. With his most recent, The Martian, an adaptation of a hugely popular novel, he uses that original story to create a beautiful and spirited stranded-planet adventure that rivals anything Scott has done in decades. 
The survival tale of a NASA astronaut accidentally stranded on Mars begs comparison to recent space disaster films Gravity and Interstellar. While Martian is comparable to those movies high-points in visuals and sheer thrills, it surpasses both in sheer personality. Even though much of Scott's galactic epic focuses on hard science, botany theories, and public relations problems, it far exceeds its inherent dryness with a lively and sharply funny script, and a wonderfully believable turn by Damon. His brainy and silly performance is backed by a deep sense of fear and awe, as he reconciles and even revels in his newfound heroism while never forgetting its colossal danger.
This epic tale is told surprisingly economically, never reaching too far past its focal points and keeping us completely engaged. Martian's parable of ingenuity and the will to survive is a smart and fully entertaining science fiction outing that reminds us what great big movies can be: funny, uplifting, transporting, and exhilarating.",Matt G,False,False,False,False,4.5,"Oct 02, 2015",Matt G,/user/id/906794753,RT,906794753,,The Martian
4.0,Tremenda pelÃ­cula sobre la determinaciÃ³n de una persona en tiempos difÃ­ciles. La recomiendo.,Raquel T,False,False,False,False,4.0,"Oct 02, 2015",Raquel T,/user/id/929911531,RT,929911531,https://graph.facebook.com/v3.3/100003028347590/picture,The Martian
5.0,"The best special effects ""big"" movie I've seen this year.  Definitely ""nerd/geek"" heaven.  The science and engineering was pretty thoroughly vetted during the writing of the novel, which adds to the interest in the plot.  Matt Damon has said some unfortunate things over the last few weeks, but his performance in the title role is top rate, as are the other performances.",Jaltman@netdoor.com J,False,False,False,False,5.0,"Oct 02, 2015",Jaltman@netdoor.com J,/user/id/904167728,RT,904167728,,The Martian
5.0,Very exciting edge of my seat suspenseful,Scott N,False,False,False,False,5.0,"Oct 02, 2015",Scott N,/user/id/971629316,RT,971629316,https://graph.facebook.com/v3.3/10204678032019386/picture,The Martian
5.0,One of the year top 5 easily!,Laurance b,False,False,False,False,5.0,"Oct 02, 2015",Laurance b,/user/id/969847449,RT,969847449,,The Martian
2.0,Rating for this movie will be 2 as the Screen Play was Average. ***** Please Note - This is and Automated Test Comment by the Flixster Application Automation Team. Please Ignore this Review and Rating.,test t,False,False,False,False,2.0,"Oct 02, 2015",test t,/user/id/963061118,RT,963061118,,The Martian
